name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
New york,2025-04-05T15:00:00,47.8,42.2,38,68.75,0,0,,0,0,27.1,13.5,93,1021.3,100,9.9,78,0.3,1,,Overcast,cloudy,"72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
New york,2025-04-05T16:00:00,47.8,41.7,38.9,71.35,0,0,,0,0,27.2,15.3,118,1019.3,100,8.6,48,0.2,0,,Overcast,cloudy,"72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
New york,2025-04-05T17:00:00,46.3,42.6,40.5,79.89,0,0,,0,0,20.4,7.3,76,1020.1,100,2,33,0.1,0,,Overcast,cloudy,"72505394728,KLGA,F8726,KNYC,72503014732"
New york,2025-04-05T18:00:00,45,40.9,42.1,89.57,0.017,100,rain,0,0,16.3,7.4,60,1019,100,1.8,26,0.1,0,,"Rain, Overcast",rain,"72505394728,KJFK,KLGA,F8726,KNYC,72503014732"
New york,2025-04-05T19:00:00,45.2,39.3,42,88.61,0.003,100,rain,0,0,15.4,12.2,54,1018.2,100,1.8,5,0,0,,"Rain, Overcast",rain,"72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
New york,2025-04-05T20:00:00,44.5,38.7,41.5,89.38,0.002,100,rain,0,0,14.1,11.2,42,1018.3,100,4,0,0,0,,"Rain, Overcast",rain,"72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
New york,2025-04-05T21:00:00,44.5,38.3,41.1,87.84,0,0,,0,0,17.2,12.3,44,1018,100,8.4,0,0,0,,Overcast,cloudy,"72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
New york,2025-04-05T22:00:00,44.2,38.4,40.9,87.93,0,0,,0,0,11.2,11.3,52,1017.5,100,8.4,0,0,0,,Overcast,cloudy,"72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
New york,2025-04-05T23:00:00,43.9,37.4,40.4,87.69,0,0,,0,0,18.3,12.8,48,1016.1,100,8.4,0,0,0,,Overcast,cloudy,"72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
New york,2025-04-06T00:00:00,43.9,38.7,40.4,87.69,0,0,,0,0,17.2,9.4,40,1015.1,100,8,0,0,0,,Overcast,cloudy,"72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
New york,2025-04-06T01:00:00,43.8,37.8,40.7,88.85,0.136,100,rain,0,0,17.2,11.4,45,1013.6,100,4.1,0,0,0,,"Rain, Overcast",rain,"72505394728,KJFK,KLGA,F8726,KNYC,72503014732"
New york,2025-04-06T02:00:00,43.9,39.7,40.9,89.22,0.245,100,rain,0,0,17,7.2,44,1013,100,3.5,0,0,0,,"Rain, Overcast",rain,"72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
New york,2025-04-06T03:00:00,43.9,40.9,41.4,90.94,0.251,100,rain,0,0,25.5,5.2,57,1011.4,100,6.9,0,0,0,,"Rain, Overcast",rain,"72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
New york,2025-04-06T04:00:00,44.5,41.8,41.8,90.43,0,0,,0,0,13.2,4.9,37,1010.6,100,6.6,0,0,0,,Overcast,cloudy,"72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
New york,2025-04-06T05:00:00,44.3,44.3,41.9,91,0,0,,0,0,6.5,2.6,48,1009,100,7.5,0,0,0,,Overcast,cloudy,"72505394728,KJFK,KLGA,F8726,KNYC,72503014732"
New york,2025-04-06T06:00:00,44.6,43.3,41.4,88.29,0,0,,0,0,6.3,3.3,18,1008.8,100,6.9,0,0,0,,Overcast,cloudy,"72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
New york,2025-04-06T07:00:00,45.2,43.8,41.9,87.94,0,0,,0,0,5.1,3.4,14,1009.1,100,3.9,16,0.1,0,,Overcast,cloudy,"72505394728,KJFK,KLGA,F8726,KNYC,72503014732"
New york,2025-04-06T08:00:00,44.6,40.3,41.7,89.56,0.002,100,rain,0,0,8.5,7.7,348,1009.9,100,1.9,20,0.1,0,,"Rain, Overcast",rain,"72505394728,KJFK,KLGA,F8726,KNYC,72503014732"
New york,2025-04-06T09:00:00,45.6,45.6,42.9,90.18,0.01,100,rain,0,0,11.6,2.6,33,1009.2,100,2.7,77,0.3,1,,"Rain, Overcast",rain,"72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
New york,2025-04-06T10:00:00,46.9,44.1,43.4,87.81,0,0,,0,0,13.2,5.6,360,1009.8,100,7,73,0.3,1,,Overcast,cloudy,"72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
New york,2025-04-06T11:00:00,48.1,44.3,43.8,85.02,0,0,,0,0,17.2,8.3,1,1010.2,100,9.1,155,0.6,2,,Overcast,cloudy,"72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
New york,2025-04-06T12:00:00,49,45.8,43.3,80.75,0,0,,0,0,18.6,7.2,4,1009.9,100,9.9,156,0.6,2,,Overcast,cloudy,"72505394728,KJFK,KLGA,F8726,KNYC,72503014732"
New york,2025-04-06T13:00:00,50.9,50.9,43.7,76.16,0,0,,0,0,15.9,3.8,329,1010,100,9.9,108,0.4,1,,Overcast,cloudy,"72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
New york,2025-04-06T14:00:00,53.6,53.6,45.1,72.88,0,0,,0,0,16.8,4.7,312,1010.2,95.2,9.9,218,0.8,2,,Overcast,cloudy,"72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
New york,2025-04-06T15:00:00,53.6,53.6,42.9,67.08,0,0,,0,0,15.9,6.3,313,1010.1,100,9.9,182,0.7,2,,Overcast,cloudy,"72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
New york,2025-04-06T16:00:00,55.3,55.3,40.8,58.03,0,0,,0,0,12.1,7.3,313,1009.1,99.2,9.9,224,0.8,2,,Overcast,cloudy,"72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
New york,2025-04-06T17:00:00,55.6,55.6,40,55.5,0,0,,0,0,12.1,6.8,289,1008.9,88.9,9.9,238,0.9,2,,Partially cloudy,partly-cloudy-day,"72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
New york,2025-04-06T18:00:00,55.5,55.5,38.6,52.95,0,0,,0,0,12.5,7.8,323,1009.8,93.1,9.9,47,0.2,0,,Overcast,cloudy,"72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
New york,2025-04-06T19:00:00,54.4,54.4,37,51.85,0,0,,0,0,11.9,6.9,313,1010.8,88.9,9.9,9,0,0,,Partially cloudy,partly-cloudy-day,"72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
New york,2025-04-06T20:00:00,54.9,54.9,35.2,47.31,0,0,,0,0,11.6,8.3,321,1011.2,97.9,9.9,0,0,0,,Overcast,cloudy,"72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
New york,2025-04-06T21:00:00,54.4,54.4,30,39.21,0,0,,0,0,10.5,5,335,1011.6,93.1,9.9,0,0,0,,Overcast,cloudy,"72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
New york,2025-04-06T22:00:00,53.8,53.8,26.3,34.2,0,0,,0,0,13,8.1,326,1012.2,100,9.9,0,0,0,,Overcast,cloudy,"72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
New york,2025-04-06T23:00:00,52.4,52.4,25,34.24,0,0,,0,0,13.2,8.5,314,1012.1,100,9.9,0,0,0,,Overcast,cloudy,"72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
New york,2025-04-07T00:00:00,51.1,51.1,26.8,38.8,0,0,,0,0,12.5,6.7,329,1011.7,100,9.9,0,0,0,,Overcast,cloudy,"72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
New york,2025-04-07T01:00:00,50.9,50.9,27.5,40.16,0,0,,0,0,11.4,3.5,342,1011.3,100,9.9,0,0,0,,Overcast,cloudy,"72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
New york,2025-04-07T02:00:00,49.9,48.3,28.9,43.96,0,0,,0,0,9.4,4.7,358,1010.8,100,9.9,0,0,0,,Overcast,cloudy,"72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
New york,2025-04-07T03:00:00,48.9,45.1,30.7,49.13,0,0,,0,0,13.6,9,348,1011.1,100,9.9,0,0,0,,Overcast,cloudy,"72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
New york,2025-04-07T04:00:00,45,41.7,34.3,65.81,0.004,100,rain,0,0,15.4,6.1,358,1011.6,100,7.5,0,0,0,,"Rain, Overcast",rain,"72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
New york,2025-04-07T05:00:00,42.3,36.5,35.2,75.55,0.013,100,rain,0,0,14.8,10.2,3,1011.3,100,8.5,0,0,0,,"Rain, Overcast",rain,"72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
New york,2025-04-07T06:00:00,40.5,34.2,33.4,75.53,0.003,100,rain,0,0,14.5,10.2,10,1011.7,100,8.8,0,0,0,,"Rain, Overcast",rain,"72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
New york,2025-04-07T07:00:00,40.1,34,34,78.95,0,0,,0,0,14.5,9.3,30,1010.9,100,9.7,6,0,0,,Overcast,cloudy,"72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
New york,2025-04-07T08:00:00,40.1,33.1,34.7,80.88,0.001,100,rain,0,0,20.8,11.4,26,1011.1,100,4.9,18,0.1,0,,"Rain, Overcast",rain,"72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
New york,2025-04-07T09:00:00,40.2,34.2,35.8,83.97,0.013,100,rain,0,0,14.8,9.4,52,1011.1,100,2.5,65,0.2,1,,"Rain, Overcast",rain,"72505394728,KJFK,KLGA,F8726,KNYC,72503014732"
New york,2025-04-07T10:00:00,41.1,35.1,37.2,85.72,0.015,100,rain,0,0,14.3,9.7,68,1009.9,100,6,56,0.2,1,,"Rain, Overcast",rain,"72505394728,KJFK,KLGA,F8726,KNYC,72503014732"
New york,2025-04-07T11:00:00,41.8,36.4,37.8,85.72,0.022,100,rain,0,0,15.2,8.7,40,1009.9,100,4.2,86,0.3,1,,"Rain, Overcast",rain,"72505394728,KJFK,KLGA,F8726,KNYC,72503014732"
New york,2025-04-07T12:00:00,42.5,35.3,38.4,85.32,0.024,100,rain,0,0,21.9,13.9,60,1008.5,100,7.8,100,0.4,1,,"Rain, Overcast",rain,"72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
New york,2025-04-07T13:00:00,42.9,36.7,38.9,85.73,0.021,100,rain,0,0,18.3,11.4,64,1007.9,100,6.7,124,0.4,1,,"Rain, Overcast",rain,"72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
New york,2025-04-07T14:00:00,43.1,37.5,38.9,85.17,0.016,100,rain,0,0,15,9.9,59,1008.1,100,8.3,71,0.3,1,,"Rain, Overcast",rain,"72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
New york,2025-04-07T15:00:00,43.5,37.4,38.6,82.67,0,0,,0,0,23.8,11.7,60,1006.1,100,9.9,48,0.2,0,,Overcast,cloudy,"72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
New york,2025-04-07T16:00:00,42.9,37,38,82.61,0,0,,0,0,13.6,10.8,52,1006,100,8,31,0.1,0,,Overcast,cloudy,"72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
New york,2025-04-07T17:00:00,42.9,37.7,38,82.61,0,0,,0,0,13.9,8.8,47,1006.1,100,8.8,38,0.1,0,,Overcast,cloudy,"72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
New york,2025-04-07T18:00:00,42.3,37,38,84.45,0,0,,0,0,13.6,9,67,1005.1,100,7.2,23,0.1,0,,Overcast,cloudy,"72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
New york,2025-04-07T19:00:00,42.7,36.7,37.8,82.66,0,0,,0,0,12.3,10.8,50,1005.6,100,9.9,4,0,0,,Overcast,cloudy,"72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
New york,2025-04-07T20:00:00,43.2,38.5,38,81.99,0,0,,0,0,19.7,7.9,58,1005.5,100,9.9,0,0,0,,Overcast,cloudy,"72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
New york,2025-04-07T21:00:00,42.7,38,37.3,81.22,0,0,,0,0,8.9,7.8,64,1005.2,100,9.9,0,0,0,,Overcast,cloudy,"72505394728,KJFK,KLGA,F8726,KNYC,72503014732"
New york,2025-04-07T22:00:00,42.3,37.5,37.6,83.32,0,0,,0,0,8.1,7.9,48,1004.7,100,9.9,0,0,0,,Overcast,cloudy,"72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
New york,2025-04-07T23:00:00,42.3,39.3,37.6,83.32,0,0,,0,0,6.7,4.9,51,1005,100,9.9,0,0,0,,Overcast,cloudy,"72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
New york,2025-04-08T00:00:00,42.3,39.7,37.8,83.89,0,0,,0,0,5.8,4.4,54,1003.7,100,9.9,0,0,0,,Overcast,cloudy,"72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
New york,2025-04-08T01:00:00,42.3,39.3,37.8,83.89,0,0,,0,0,5.1,4.9,84,1003.4,100,9.2,0,0,0,,Overcast,cloudy,"72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
New york,2025-04-08T02:00:00,42.2,42.2,38.4,86.3,0,0,,0,0,5.4,0,0,1004.2,100,8.1,0,0,0,,Overcast,cloudy,"72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
New york,2025-04-08T03:00:00,42.5,42.5,38.6,85.91,0,0,,0,0,9.6,1.3,318,1002.7,100,7.2,0,0,0,,Overcast,cloudy,"72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
New york,2025-04-08T04:00:00,42.7,41,38.6,85.34,0.002,100,rain,0,0,11.6,3.4,200,1002.3,100,7.2,0,0,0,,"Rain, Overcast",rain,"72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
New york,2025-04-08T05:00:00,43.7,40.1,38.6,82.12,0,0,,0,0,12.5,6,260,1002,100,9.6,0,0,0,,Overcast,cloudy,"72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
New york,2025-04-08T06:00:00,43.5,39,37,77.65,0,0,,0,0,14.1,7.7,257,1002,81.7,9.5,0,0,0,,Partially cloudy,partly-cloudy-night,"72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
New york,2025-04-08T07:00:00,43.7,37.9,37,77.08,0,0,,0,0,22.6,11,266,1002.8,93.1,9.9,41,0.1,0,,Overcast,cloudy,"72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
New york,2025-04-08T08:00:00,41.7,33.5,30,62.75,0,0,,0,0,28.2,16.8,308,1003.9,93.1,9.9,110,0.4,1,,Overcast,cloudy,"72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
New york,2025-04-08T09:00:00,39.6,30.5,23.5,52.27,0,0,,0,0,29,18,296,1004.8,57.4,9.9,386,1.4,4,,Partially cloudy,partly-cloudy-day,"72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
New york,2025-04-08T10:00:00,39.4,28.8,17.3,40.37,0,0,,0,0,36.5,23.9,296,1005.3,16.8,9.9,596,2.1,6,,Clear,clear-day,"72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
New york,2025-04-08T11:00:00,41.1,32.1,15.6,35.09,0,0,,0,0,33.4,19.3,284,1005.5,16.8,9.9,746,2.7,7,,Clear,clear-day,"72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
New york,2025-04-08T12:00:00,42.7,34.3,12.9,29.37,0,0,,0,0,36,19,288,1005.6,16.8,9.9,675,2.4,7,,Clear,clear-day,"72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
New york,2025-04-08T13:00:00,43.4,33.9,13.3,29,0,0,,0,0,39.5,25.4,300,1005.7,81.5,9.9,841,3,8,,Partially cloudy,partly-cloudy-day,"72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
New york,2025-04-08T14:00:00,43.9,34.6,13.1,28.34,0,0,,0,0,39.3,24.9,301,1006.2,57.4,9.9,678,2.4,7,,Partially cloudy,partly-cloudy-day,"72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
New york,2025-04-08T15:00:00,44.8,36.4,13,27.15,0,0,,0,0,38,21.7,294,1006.4,57.4,9.9,662,2.4,7,,Partially cloudy,partly-cloudy-day,"72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
New york,2025-04-08T16:00:00,44.8,36.4,14.8,29.49,0,0,,0,0,37.5,21.6,302,1007,74,9.9,419,1.5,4,,Partially cloudy,partly-cloudy-day,"72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
New york,2025-04-08T17:00:00,44.1,35,13.8,28.96,0,0,,0,0,38.9,24,292,1008.1,50,9.9,373,1.3,4,,Partially cloudy,partly-cloudy-day,"72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
New york,2025-04-08T18:00:00,44.1,35.1,13.9,29.15,0,0,,0,0,38.2,23.5,314,1009.5,64.9,9.9,83,0.3,1,,Partially cloudy,partly-cloudy-day,"72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
New york,2025-04-08T19:00:00,42.9,34.3,14.8,31.69,0,0,,0,0,37.1,20.2,300,1011,21.1,9.9,19,0.1,0,,Partially cloudy,partly-cloudy-day,"72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
New york,2025-04-08T20:00:00,39.9,30.5,14.8,35.56,0,0,,0,0,36.7,19.6,308,1012.3,16.8,9.9,0,0,0,,Clear,clear-night,"72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
New york,2025-04-08T21:00:00,39,31.7,14.4,36.29,0,0,,0,0,30,11.6,317,1013.9,16.8,9.9,0,0,0,,Clear,clear-night,"72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
New york,2025-04-08T22:00:00,38.6,30.9,13.4,35.24,0,0,,0,0,24.2,12.4,313,1015.1,16.8,9.9,0,0,0,,Clear,clear-night,"72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
New york,2025-04-08T23:00:00,37.9,28.5,11.3,32.94,0,0,,0,0,28.3,16.9,306,1016.1,5.2,9.9,0,0,0,,Clear,clear-night,"72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
New york,2025-04-09T00:00:00,36.9,27.7,10,32.45,0,0,,0,0,32.9,15.5,294,1017.3,5.2,9.9,0,0,0,,Clear,clear-night,"72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
New york,2025-04-09T01:00:00,36.3,27.3,10.5,33.78,0,0,,0,0,27.2,14.6,279,1018.1,5.2,9.9,0,0,0,,Clear,clear-night,"72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
New york,2025-04-09T02:00:00,35.6,25.3,11.2,35.89,0,0,,0,0,28.8,18,290,1018.9,55.3,9.9,0,0,0,,Partially cloudy,partly-cloudy-night,"72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
New york,2025-04-09T03:00:00,35.2,27.1,13,39.4,0,0,,0,0,27.2,11.4,299,1019.6,26.5,9.9,0,0,0,,Partially cloudy,partly-cloudy-night,"72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
New york,2025-04-09T04:00:00,34.7,25.1,11.8,38.18,0,0,,0,0,25.3,14.8,313,1020.4,69.1,9.9,0,0,0,,Partially cloudy,partly-cloudy-night,"72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
New york,2025-04-09T05:00:00,33.6,24.5,11,38.68,0,0,,0,0,16.1,12.7,313,1021.2,30.9,9.9,0,0,0,,Partially cloudy,partly-cloudy-night,"72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
New york,2025-04-09T06:00:00,32.7,23.7,11.8,41.31,0,0,,0,0,21.7,11.9,310,1022.2,16.8,9.9,0,0,0,,Clear,clear-night,"72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
New york,2025-04-09T07:00:00,32.7,23.8,12,41.72,0,0,,0,0,19.7,11.7,316,1023.4,16.8,9.9,50,0.2,1,,Clear,clear-day,"72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
New york,2025-04-09T08:00:00,33.5,22.6,12.1,40.78,0,0,,0,0,26.5,17.7,312,1024.1,16.8,9.9,230,0.8,2,,Clear,clear-day,"72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
New york,2025-04-09T09:00:00,34.1,24.6,12.9,41.05,0,0,,0,0,27.4,14.2,315,1024.4,16.8,9.9,422,1.5,4,,Clear,clear-day,"72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
New york,2025-04-09T10:00:00,36.2,28.3,12.5,37.26,0,0,,0,0,26,11.5,329,1024.9,16.8,9.9,610,2.2,6,,Clear,clear-day,"72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
New york,2025-04-09T11:00:00,38.6,32.1,12.5,33.9,0,0,,0,0,18.3,9.6,320,1024.8,11.6,9.9,764,2.8,8,,Clear,clear-day,"72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
New york,2025-04-09T12:00:00,40.5,35.8,11.8,30.39,0,0,,0,0,19,7,316,1024.9,11.6,9.9,843,3,8,,Clear,clear-day,"72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
New york,2025-04-09T13:00:00,43.3,39.5,10.3,25.62,0,0,,0,0,17,6.3,1,1024.3,0,9.9,856,3.1,9,,Clear,clear-day,"72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
New york,2025-04-09T14:00:00,45.2,40.5,9.7,23.16,0,0,,0,0,16.1,9,292,1024.1,0,9.9,796,2.9,8,,Clear,clear-day,"72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
New york,2025-04-09T15:00:00,47,41.2,9.5,21.37,0,0,,0,0,18.3,13.5,275,1023.7,11.6,9.9,687,2.5,7,,Clear,clear-day,"72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
New york,2025-04-09T16:00:00,47.4,43.5,8.6,20.23,0,0,,0,0,13.4,8.3,200,1023.2,16.8,9.9,500,1.8,5,,Clear,clear-day,"72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
New york,2025-04-09T17:00:00,48.3,45.5,8.4,19.46,0,0,,0,0,14.1,6.3,241,1023,16.8,9.9,298,1.1,3,,Clear,clear-day,"72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
New york,2025-04-09T18:00:00,47.6,43,9.8,21.23,0,0,,0,0,14.3,10.2,197,1023.2,16.8,9.9,117,0.4,1,,Clear,clear-day,"72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
New york,2025-04-09T19:00:00,42.7,35.3,19.3,38.84,0,0,,0,0,12.3,14.9,178,1024.1,16.8,9.9,19,0.1,0,,Clear,clear-day,"72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
New york,2025-04-09T20:00:00,41,33.6,21.7,45.81,0,0,,0,0,24.8,13.3,183,1024.5,16.8,9.9,0,0,0,,Clear,clear-night,"72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
New york,2025-04-09T21:00:00,41.9,34.8,22.9,46.43,0,0,,0,0,22,13.5,188,1025.2,16.8,9.9,0,0,0,,Clear,clear-night,"72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
New york,2025-04-09T22:00:00,42.2,36.1,24.6,49.58,0,0,,0,0,19,10.6,190,1025.7,16.8,9.9,0,0,0,,Clear,clear-night,"72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
New york,2025-04-09T23:00:00,42.2,36.9,26.8,54.25,0,0,,0,0,18.6,8.7,183,1025.7,16.8,9.9,0,0,0,,Clear,clear-night,"72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
New york,2025-04-10T00:00:00,42.7,38,28.8,57.64,0,0,,0,0,17,7.8,190,1025.8,16.8,9.9,0,0,0,,Clear,clear-night,"72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
New york,2025-04-10T01:00:00,42.9,39,28.5,56.43,0,0,,0,0,15.2,6.4,223,1026.6,43.1,9.9,0,0,0,,Partially cloudy,partly-cloudy-night,"72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
New york,2025-04-10T02:00:00,42.1,37.6,27.9,56.75,0,0,,0,0,15,7.2,231,1026.8,47.4,9.9,0,0,0,,Partially cloudy,partly-cloudy-night,"72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
New york,2025-04-10T03:00:00,41.3,37.9,27.3,57.33,0,0,,0,0,13,5.1,232,1026.7,30.9,9.9,0,0,0,,Partially cloudy,partly-cloudy-night,"72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
New york,2025-04-10T04:00:00,41.5,41.5,28,58.4,0,0,,0,0,11.4,0.6,333,1026.7,52.2,9.9,0,0,0,,Partially cloudy,partly-cloudy-night,"72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
New york,2025-04-10T05:00:00,42.3,42.3,28,56.56,0,0,,0,0,9.8,0,0,1026.7,70.1,9.9,0,0,0,,Partially cloudy,partly-cloudy-night,"72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
New york,2025-04-10T06:00:00,42.3,42.3,28.7,58.29,0,0,,0,0,7.6,1.9,35,1026.9,97.9,9.9,0,0,0,,Overcast,cloudy,"72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
New york,2025-04-10T07:00:00,42.1,40.6,28.9,59.33,0,0,,0,0,8.1,3.1,106,1027.5,88.9,9.9,57,0.2,1,,Partially cloudy,partly-cloudy-day,"72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
New york,2025-04-10T08:00:00,44.5,40.6,30.2,57.04,0,0,,0,0,8.3,6.8,64,1027.6,93.1,9.9,81,0.3,1,,Overcast,cloudy,"72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
New york,2025-04-10T09:00:00,44.8,40.3,31.4,59.24,0,0,,0,0,8.3,8.4,55,1027.8,97.9,9.9,315,1.1,3,,Overcast,cloudy,"72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
New york,2025-04-10T10:00:00,47,42.9,33,57.99,0,0,,0,0,10.3,8.6,77,1027.6,93.1,9.9,643,2.3,6,,Overcast,cloudy,"72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
New york,2025-04-10T11:00:00,48.4,44.3,31.6,52.06,0,0,,0,0,16.1,9.5,142,1027.8,54.9,9.9,907,3.3,9,,Partially cloudy,partly-cloudy-day,"72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
New york,2025-04-10T12:00:00,48.8,43.9,32.3,52.69,0,0,,0,0,18.1,12.1,166,1027.3,74,9.9,930,3.3,9,,Partially cloudy,partly-cloudy-day,"72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
