name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
newyourk,2025-01-20T12:00:00,23.9,12.9,5,43.73,0,0,,0,0,29.8,11.5,309,1023.6,14.1,9.9,590,2.1,6,,Clear,clear-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
newyourk,2025-01-20T13:00:00,26.4,16.4,5.2,39.68,0,0,,0,1.97,22,10.7,290,1023.6,65,9.9,385,1.4,4,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
newyourk,2025-01-20T14:00:00,25.9,14.6,1.7,34.57,0,0,,0,0,27.6,13.1,284,1023.7,50.9,9.9,481,1.7,5,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
newyourk,2025-01-20T15:00:00,25.9,15.1,1.9,34.84,0,0,,0,0,26.1,12.2,270,1024.6,65,9.9,347,1.2,3,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
newyourk,2025-01-20T16:00:00,24.7,14.8,1.5,35.89,0,0,,0,0,23.6,9.9,268,1025.4,34.2,9.9,30,0.1,0,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
newyourk,2025-01-20T17:00:00,23.6,13.3,1.2,37.07,0,0,,0,0,23,10.1,262,1026.5,19.2,9.9,2,0,0,,Clear,clear-night,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
newyourk,2025-01-20T18:00:00,23.1,11.9,0.9,37.56,0,0,,0,0,25.3,11.3,279,1027.7,10.5,9.9,0,0,0,,Clear,clear-night,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
newyourk,2025-01-20T19:00:00,21.4,8.1,1.4,41.18,0,0,,0,1.97,13.2,14.7,256,1028.8,10.5,9.9,0,0,0,,Clear,clear-night,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
newyourk,2025-01-20T20:00:00,20.4,10.8,1.2,42.49,0,0,,0,0,27.7,7.9,266,1030.2,10.5,9.9,0,0,0,,Clear,clear-night,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
newyourk,2025-01-20T21:00:00,19.5,8.5,0,41.67,0,0,,0,0,21.2,9.7,278,1030.9,6.1,9.9,0,0,0,,Clear,clear-night,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
newyourk,2025-01-20T22:00:00,19.1,10.3,-0.2,42.09,0,0,,0,0,13,6.7,278,1031.3,0,9.9,0,0,0,,Clear,clear-night,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
newyourk,2025-01-20T23:00:00,18.3,8.6,-1.6,40.83,0,0,,0,0,18.2,7.4,272,1032.3,0,9.9,0,0,0,,Clear,clear-night,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
newyourk,2025-01-21T00:00:00,17.4,5.7,-2,41.64,0,0,,0,0,19,9.9,267,1032.6,0,9.9,0,0,0,,Clear,clear-night,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
newyourk,2025-01-21T01:00:00,16.4,5.7,-2.6,42.4,0,0,,0,1.97,14.3,8.1,283,1032.9,0,9.9,0,0,0,,Clear,clear-night,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
newyourk,2025-01-21T02:00:00,15.4,3.1,-2.9,43.45,0,0,,0,0,23,10.1,281,1033.3,0,9.9,0,0,0,,Clear,clear-night,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
newyourk,2025-01-21T03:00:00,14.3,2.4,-4,43.32,0,0,,0,0,21.9,9.1,283,1033.2,0,9.9,0,0,0,,Clear,clear-night,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
newyourk,2025-01-21T04:00:00,13.4,0.9,-4.6,43.81,0,0,,0,0,12.5,9.5,281,1033.3,0,9.9,0,0,0,,Clear,clear-night,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
newyourk,2025-01-21T05:00:00,12.9,2,-5.4,42.98,0,0,,0,0,11.6,7.6,268,1033.5,0,9.9,0,0,0,,Clear,clear-night,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
newyourk,2025-01-21T06:00:00,11.9,3,-4.7,46.58,0,0,,0,0,17.2,5.4,262,1034.1,6.1,9.9,0,0,0,,Clear,clear-night,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
newyourk,2025-01-21T07:00:00,12.1,0.6,-3.9,47.87,0,0,,0,1.97,11.9,8,253,1035.2,19.2,9.9,0,0,0,,Clear,clear-night,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
newyourk,2025-01-21T08:00:00,11.3,-3,-3.2,51.46,0,0,,0,0,20.8,11.6,245,1035.6,19.2,9.9,58,0.2,1,,Clear,clear-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
newyourk,2025-01-21T09:00:00,12.4,-0.7,-3.6,48.01,0,0,,0,0,17.2,10.2,289,1036.1,19.2,9.9,116,0.4,1,,Clear,clear-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
newyourk,2025-01-21T10:00:00,13.1,1.5,-2.8,48.43,0,0,,0,0,14.5,8.4,302,1035.1,34.2,9.9,214,0.8,2,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
newyourk,2025-01-21T11:00:00,14.8,4.1,-3.4,43.51,0,0,,0,0,19.7,7.8,308,1035.1,53.4,9.9,301,1.1,3,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
newyourk,2025-01-21T12:00:00,16.8,7.8,-4,38.77,0,0,,0,0,12.5,6.3,283,1034.1,50.9,9.9,420,1.5,4,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
newyourk,2025-01-21T13:00:00,17.9,6.4,-4.8,35.63,0,0,,0,1.97,13.4,9.6,273,1032.4,34.2,9.9,279,1,3,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
newyourk,2025-01-21T14:00:00,18.4,10.4,-4.4,35.46,0,0,,0,0,18.3,5.6,280,1031.2,90.6,9.9,193,0.7,2,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
newyourk,2025-01-21T15:00:00,19.1,11.3,-5.9,32.13,0,0,,0,0,12.3,5.6,254,1030.5,36,9.9,106,0.4,1,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
newyourk,2025-01-21T16:00:00,19.3,10.9,-5.6,32.27,0,0,,0,0,12.3,6.3,230,1030.8,97.5,9.9,31,0.1,0,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
newyourk,2025-01-21T17:00:00,19.3,10.3,-3.9,35.07,0,0,,0,0,11.9,6.9,245,1030.7,100,9.9,0,0,0,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
newyourk,2025-01-21T18:00:00,18.4,9.3,-4.6,35.14,0,0,,0,0,9.8,6.8,238,1031.1,100,9.9,0,0,0,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
newyourk,2025-01-21T19:00:00,18.2,5.5,-3.4,37.61,0,0,,0,1.97,9.8,12,256,1031.2,100,9.9,0,0,0,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
newyourk,2025-01-21T20:00:00,17.5,10.2,-2.7,40.06,0,0,,0,0,10.3,4.9,314,1031.7,99.1,9.9,0,0,0,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
newyourk,2025-01-21T21:00:00,17.3,5.4,-3.8,38.33,0,0,,0,0,18.3,10.1,271,1031.5,63.8,9.9,0,0,0,,Partially cloudy,partly-cloudy-night,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
newyourk,2025-01-21T22:00:00,17.3,4.5,-3.7,38.6,0,0,,0,0,23,11.6,291,1031.2,51.8,9.9,0,0,0,,Partially cloudy,partly-cloudy-night,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
newyourk,2025-01-21T23:00:00,16.5,3.3,-3.2,40.79,0,0,,0,0,18.8,11.9,286,1031.6,36.7,9.9,0,0,0,,Partially cloudy,partly-cloudy-night,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
newyourk,2025-01-22T00:00:00,15.6,4.3,-4,40.82,0,0,,0,0,12.3,8.8,288,1032,34.2,9.9,0,0,0,,Partially cloudy,partly-cloudy-night,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
newyourk,2025-01-22T01:00:00,15.6,2.9,-4.7,39.47,0,0,,0,1.18,26.4,10.7,300,1031.6,34.2,9.9,0,0,0,,Partially cloudy,partly-cloudy-night,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
newyourk,2025-01-22T02:00:00,14.3,2.9,-4.4,42.6,0,0,,0,0,11.9,8.5,310,1032,25.5,9.9,0,0,0,,Partially cloudy,partly-cloudy-night,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
newyourk,2025-01-22T03:00:00,13.2,1,-4.6,44.09,0,0,,0,0,9.4,9.3,314,1032.6,34.2,9.9,0,0,0,,Partially cloudy,partly-cloudy-night,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
newyourk,2025-01-22T04:00:00,12.5,1.2,-4.9,44.81,0,0,,0,0,7.6,7.9,304,1032.3,25.5,9.9,0,0,0,,Partially cloudy,partly-cloudy-night,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
newyourk,2025-01-22T05:00:00,12.5,2.5,-4,46.75,0,0,,0,0,6,6.5,306,1031.7,34.2,9.9,0,0,0,,Partially cloudy,partly-cloudy-night,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
newyourk,2025-01-22T06:00:00,12.1,0.7,-4.2,47.25,0,0,,0,0,6.9,7.9,339,1032.2,28,9.9,0,0,0,,Partially cloudy,partly-cloudy-night,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
newyourk,2025-01-22T07:00:00,11.4,-0.2,-4.9,47,0,0,,0,1.18,7.8,8,325,1032.4,25.5,9.9,0,0,0,,Partially cloudy,partly-cloudy-night,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
newyourk,2025-01-22T08:00:00,11.4,-1.5,-4.5,47.9,0,0,,0,0,8.5,9.6,344,1032.8,28,9.9,20,0.1,0,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
newyourk,2025-01-22T09:00:00,11.8,5,-4.5,47.05,0,0,,0,0,11.6,3.9,355,1032.4,19.2,9.9,121,0.4,1,,Clear,clear-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
newyourk,2025-01-22T10:00:00,13.9,1,-4.4,43.23,0,0,,0,0,13.9,10.5,356,1032.8,19.2,9.9,409,1.5,4,,Clear,clear-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
newyourk,2025-01-22T11:00:00,16.1,3.8,-5.3,37.65,0,0,,0,0,14.1,10.3,347,1033.1,15.6,9.9,523,1.9,5,,Clear,clear-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
newyourk,2025-01-22T12:00:00,18.4,8.5,-5,34.53,0,0,,0,0,13.6,7.8,357,1032.8,15.6,9.9,543,2,5,,Clear,clear-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
newyourk,2025-01-22T13:00:00,19.5,19.5,-4.7,33.52,0,0,,0,1.18,11.9,1.6,354,1032.7,10.5,9.9,516,1.9,5,,Clear,clear-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
newyourk,2025-01-22T14:00:00,19.7,19.7,-6.2,30.87,0,0,,0,0,6,1.6,46,1032.6,10.5,9.9,422,1.5,4,,Clear,clear-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
newyourk,2025-01-22T15:00:00,19.6,12.3,-6.2,30.95,0,0,,0,0,5.4,5.2,215,1032,10.5,9.9,279,1,3,,Clear,clear-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
newyourk,2025-01-22T16:00:00,19.8,19.8,-7.2,29.29,0,0,,0,0,6.5,2.6,271,1032.2,10.5,9.9,92,0.3,1,,Clear,clear-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
newyourk,2025-01-22T17:00:00,19.3,13.1,-5,33.29,0,0,,0,0,7.4,4.2,271,1032.3,14.1,9.9,0,0,0,,Clear,clear-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
newyourk,2025-01-22T18:00:00,19.1,11.9,-4.9,33.62,0,0,,0,0,6.7,5.1,249,1032.4,25.5,9.9,0,0,0,,Partially cloudy,partly-cloudy-night,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
newyourk,2025-01-22T19:00:00,19.3,11.1,-3.3,35.96,0,0,,0,1.18,6.7,6.1,266,1032.4,34.2,9.9,0,0,0,,Partially cloudy,partly-cloudy-night,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
newyourk,2025-01-22T20:00:00,19.3,10.1,-4,34.8,0,0,,0,0,7.4,7.1,250,1032.5,34.2,9.9,0,0,0,,Partially cloudy,partly-cloudy-night,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
newyourk,2025-01-22T21:00:00,19.1,10.4,-4.8,33.83,0,0,,0,0,7.8,6.6,261,1031.8,34.2,9.9,0,0,0,,Partially cloudy,partly-cloudy-night,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
newyourk,2025-01-22T22:00:00,18.9,9.4,-4,35.39,0,0,,0,0,7.2,7.4,242,1031.7,34.2,9.9,0,0,0,,Partially cloudy,partly-cloudy-night,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
newyourk,2025-01-22T23:00:00,17.9,10.3,-2.8,39.23,0,0,,0,0,6.5,5.2,234,1031.7,34.2,9.9,0,0,0,,Partially cloudy,partly-cloudy-night,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
newyourk,2025-01-23T00:00:00,17.8,9.9,-2.4,40.25,0,0,,0,0,5.8,5.4,220,1031.2,25.5,9.9,0,0,0,,Partially cloudy,partly-cloudy-night,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
newyourk,2025-01-23T01:00:00,17.2,9.9,-0.9,44.08,0,0,,0,1.18,6,4.9,263,1030,20,9.9,0,0,0,,Clear,clear-night,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
newyourk,2025-01-23T02:00:00,17.8,10.4,-2.2,40.52,0,0,,0,0,5.4,5,259,1030,29.5,9.9,0,0,0,,Partially cloudy,partly-cloudy-night,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
newyourk,2025-01-23T03:00:00,17.8,17.8,-0.5,43.99,0,0,,0,0,5.8,2.8,274,1029.5,34.2,9.9,0,0,0,,Partially cloudy,partly-cloudy-night,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
newyourk,2025-01-23T04:00:00,18.1,10.6,-0.2,43.95,0,0,,0,0,5.8,5.2,249,1029.4,36.7,9.9,0,0,0,,Partially cloudy,partly-cloudy-night,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
newyourk,2025-01-23T05:00:00,19,12.5,0.1,42.82,0,0,,0,0,5.4,4.4,266,1028.9,36.7,9.9,0,0,0,,Partially cloudy,partly-cloudy-night,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
newyourk,2025-01-23T06:00:00,18.3,11.3,1.6,47.32,0,0,,0,0,4.5,4.7,325,1028.1,32.2,9.9,0,0,0,,Partially cloudy,partly-cloudy-night,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
newyourk,2025-01-23T07:00:00,18.3,18.3,2.1,48.56,0,0,,0,1.18,4,0.8,353,1027.9,29.5,9.9,3,0,0,,Partially cloudy,partly-cloudy-night,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
newyourk,2025-01-23T08:00:00,19.6,19.6,3,47.96,0,0,,0,0,4.5,0.5,321,1027.3,29.5,9.9,54,0.2,1,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
newyourk,2025-01-23T09:00:00,20.5,15.1,5.4,51.46,0,0,,0,0,5.8,3.7,217,1027.2,29.5,9.9,115,0.4,1,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
newyourk,2025-01-23T10:00:00,21.4,13.3,4.8,48.21,0,0,,0,0,7.8,6.3,269,1027.4,29.5,9.9,435,1.6,4,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
newyourk,2025-01-23T11:00:00,22.6,14.2,5.4,47.15,0,0,,0,0,8.9,6.9,239,1026.5,96.2,9.9,615,2.2,6,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
newyourk,2025-01-23T12:00:00,25.7,18.4,3.5,37.91,0,0,,0,0,11,6.4,252,1024.9,29.5,9.9,525,1.9,5,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
newyourk,2025-01-23T13:00:00,27,17.9,4.8,38.19,0,0,,0,1.18,23,9.3,228,1023.5,29.5,9.9,487,1.8,5,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
newyourk,2025-01-23T14:00:00,27.6,19.5,6.2,39.52,0,0,,0,0,16.6,8.1,248,1022.1,29.5,9.9,442,1.6,4,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
newyourk,2025-01-23T15:00:00,27.4,18.6,0.4,30.6,0,0,,0,0,18.3,9,237,1021.2,29.5,9.9,207,0.7,2,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
newyourk,2025-01-23T16:00:00,27.6,19.9,0.1,29.92,0,0,,0,0,15,7.5,256,1020.6,29.5,9.9,60,0.2,1,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
newyourk,2025-01-23T17:00:00,27.2,19.6,0.6,31.07,0,0,,0,0,10.3,7.2,256,1020.3,28,9.9,4,0,0,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
newyourk,2025-01-23T18:00:00,26.5,18.8,1.9,34.06,0,0,,0,0,8.3,7.2,248,1020.3,19.2,9.9,0,0,0,,Clear,clear-night,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
newyourk,2025-01-23T19:00:00,26.1,18.9,2.9,36.17,0,0,,0,1.18,9.4,6.4,248,1020.5,15.6,9.9,0,0,0,,Clear,clear-night,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
newyourk,2025-01-23T20:00:00,26.1,19,3.1,36.51,0,0,,0,0,10.7,6.2,250,1020.5,10.5,9.9,0,0,0,,Clear,clear-night,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
newyourk,2025-01-23T21:00:00,26.2,16.4,3.3,36.65,0,0,,0,0,23,10.4,255,1020.4,10.5,9.9,0,0,0,,Clear,clear-night,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
newyourk,2025-01-23T22:00:00,25.4,14.6,4,39.21,0,0,,0,0,11.2,11.9,258,1020.1,10.5,9.9,0,0,0,,Clear,clear-night,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
newyourk,2025-01-23T23:00:00,24.6,12.6,5.6,43.73,0,0,,0,0,23,13.9,256,1020.1,10.5,9.9,0,0,0,,Clear,clear-night,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
newyourk,2025-01-24T00:00:00,25.2,17,5.9,43.24,0,0,,0,0,11.6,7.3,262,1019.9,10.5,9.9,0,0,0,,Clear,clear-night,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
newyourk,2025-01-24T01:00:00,24.4,18.5,6.6,46.03,0,0,,0,1.18,22.2,4.7,306,1019.5,4.4,9.9,0,0,0,,Clear,clear-night,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
newyourk,2025-01-24T02:00:00,23.9,16.2,7.1,47.99,0,0,,0,0,12.1,6.5,269,1019.7,0,9.9,0,0,0,,Clear,clear-night,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
newyourk,2025-01-24T03:00:00,23.8,18.1,7.1,48.28,0,0,,0,0,11.9,4.4,313,1020.4,0,9.9,0,0,0,,Clear,clear-night,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
newyourk,2025-01-24T04:00:00,22.3,13.5,6.9,50.97,0,0,,0,0,10.5,7.4,263,1019.8,0,9.9,0,0,0,,Clear,clear-night,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
newyourk,2025-01-24T05:00:00,23.1,14.8,7.9,51.59,0,0,,0,0,24.2,7,288,1020.1,0,9.9,0,0,0,,Clear,clear-night,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
newyourk,2025-01-24T06:00:00,23.7,16.7,8.6,51.98,0,0,,0,0,21.9,5.6,259,1020.4,0,9.9,0,0,0,,Clear,clear-night,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
newyourk,2025-01-24T07:00:00,23.7,15,9,52.79,0,0,,0,1.18,24.2,7.7,279,1021.3,7.2,9.9,3,0,0,,Clear,clear-night,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
newyourk,2025-01-24T08:00:00,23.4,14.1,10.1,56.44,0,0,,0,0,11.4,8.3,283,1021.7,10.5,9.9,57,0.2,1,,Clear,clear-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
newyourk,2025-01-24T09:00:00,25.5,14.4,11,53.57,0,0,,0,0,17.2,12.4,283,1022,6.1,9.9,190,0.7,2,,Clear,clear-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
newyourk,2025-01-24T10:00:00,27.8,18,11,48.78,0,0,,0,0,19,11,281,1022.2,6.1,9.9,426,1.5,4,,Clear,clear-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
newyourk,2025-01-24T11:00:00,29.5,20.2,10,43.51,0,0,,0,0,14.5,10.9,282,1022.5,10.5,9.9,518,1.9,5,,Clear,clear-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
newyourk,2025-01-24T12:00:00,30.5,23.3,8.4,38.96,0,0,,0,0,21.9,7.5,290,1022.1,10.5,9.9,554,2,6,,Clear,clear-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
newyourk,2025-01-24T13:00:00,31.7,24.2,8.4,37.01,0,0,,0,1.18,20.8,8.6,282,1021.5,10.5,9.9,520,1.9,5,,Clear,clear-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
newyourk,2025-01-24T14:00:00,32.6,24.3,8.5,35.99,0,0,,0,0,20.8,10.3,274,1021,10.5,9.9,430,1.5,4,,Clear,clear-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
newyourk,2025-01-24T15:00:00,32.8,25.4,7.8,34.49,0,0,,0,0,15.4,8.7,304,1020.4,10.5,9.9,292,1.1,3,,Clear,clear-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
newyourk,2025-01-24T16:00:00,32.8,27.6,7.6,34.14,0,0,,0,0,12.8,5.4,284,1020.7,10.5,9.9,106,0.4,1,,Clear,clear-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
newyourk,2025-01-24T17:00:00,32.4,25.7,6.9,33.61,0,0,,0,0,7.2,7.5,303,1021.4,10.5,9.9,6,0,0,,Clear,clear-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
newyourk,2025-01-24T18:00:00,31.3,27,7.6,36.35,0,0,,0,0,9.4,4.2,327,1022.3,19.2,9.9,0,0,0,,Clear,clear-night,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
newyourk,2025-01-24T19:00:00,30.4,24.1,7.6,37.68,0,0,,0,1.18,10.5,6.3,309,1023.1,29.5,9.9,0,0,0,,Partially cloudy,partly-cloudy-night,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
newyourk,2025-01-24T20:00:00,29.2,22.5,8.4,40.99,0,0,,0,0,11.4,6.5,309,1024,29.5,9.9,0,0,0,,Partially cloudy,partly-cloudy-night,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
newyourk,2025-01-24T21:00:00,28.3,22.7,7.4,40.54,0,0,,0,0,11.6,5.1,330,1024.2,29.5,9.9,0,0,0,,Partially cloudy,partly-cloudy-night,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
newyourk,2025-01-24T22:00:00,28.5,28.5,6.7,38.97,0,0,,0,0,11.2,2.1,350,1024.7,28,9.9,0,0,0,,Partially cloudy,partly-cloudy-night,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
newyourk,2025-01-24T23:00:00,27,27,7.4,42.86,0,0,,0,0,10.3,1.6,340,1024.9,28,9.9,0,0,0,,Partially cloudy,partly-cloudy-night,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
newyourk,2025-01-25T00:00:00,26.8,22.5,6.8,42.15,0,0,,0,0,9.2,3.6,322,1024.8,20.3,9.9,0,0,0,,Partially cloudy,partly-cloudy-night,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
newyourk,2025-01-25T01:00:00,25.8,25.8,6.8,43.93,0,0,,0,1.18,9.2,0,0,1024.8,14.1,9.9,0,0,0,,Clear,clear-night,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
newyourk,2025-01-25T02:00:00,25.4,20.7,8,47.05,0,0,,0,0,5.4,3.8,300,1025.3,10.5,9.9,0,0,0,,Clear,clear-night,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
newyourk,2025-01-25T03:00:00,24.5,24.5,7.2,47.24,0,0,,0,0,5.8,1.5,324,1025.8,10.5,9.9,0,0,0,,Clear,clear-night,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
newyourk,2025-01-25T04:00:00,24.6,20.1,8,48.6,0,0,,0,0,6,3.6,316,1025.4,10.5,9.9,0,0,0,,Clear,clear-night,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
newyourk,2025-01-25T05:00:00,23.6,18.2,8.1,50.92,0,0,,0,0,6.7,4.1,284,1025.9,10.5,9.9,0,0,0,,Clear,clear-night,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
