name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
New york,2025-06-17T02:00:00,62.6,62.6,60.2,91.75,0,0,,0,0,9.8,6.6,51,1017.7,100,5.4,0,0,0,,Overcast,cloudy,"72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
New york,2025-06-17T03:00:00,62.6,62.6,60,91.19,0,0,,0,0,10.5,5.1,65,1017.6,100,4.2,0,0,0,,Overcast,cloudy,"72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
New york,2025-06-17T04:00:00,62.6,62.6,60,91.19,0,0,,0,0,8.1,5.7,70,1017.4,100,4.2,0,0,0,,Overcast,cloudy,"72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
New york,2025-06-17T05:00:00,62.8,62.8,60.7,92.84,0.01,100,rain,0,0,7.8,3.4,55,1017.5,100,3.3,0,0,0,,"Rain, Overcast",rain,"72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
New york,2025-06-17T06:00:00,62.8,62.8,61,93.98,0.008,100,rain,0,0,8.3,5.7,69,1017.3,100,1.9,13,0,0,,"Rain, Overcast",rain,"72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
New york,2025-06-17T07:00:00,62.8,62.8,60.9,93.48,0.005,100,rain,0,0,10.3,6.9,63,1017.8,100,1.9,21,0.1,0,,"Rain, Overcast",rain,"72505394728,KJFK,KLGA,F8726,KNYC,72503014732"
New york,2025-06-17T08:00:00,62.5,62.5,60.6,93.5,0,0,,0,0,11.2,8.7,50,1017.9,100,0.4,64,0.2,1,,Overcast,fog,"72505394728,KLGA,F8726,KNYC,72503014732"
New york,2025-06-17T09:00:00,63,63,61.3,94.15,0,0,,0,0,11.2,7.7,63,1017.9,100,0.5,138,0.5,1,,Overcast,fog,"72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
New york,2025-06-17T10:00:00,63.7,63.7,61.7,93.27,0,0,,0,0,11.6,6.5,67,1017.8,100,1.2,142,0.5,1,,Overcast,cloudy,"72505394728,KJFK,KLGA,F8726,KNYC,72503014732"
New york,2025-06-17T11:00:00,64.3,64.3,61.8,91.6,0,0,,0,0,12.5,7.5,61,1017.9,100,1.2,170,0.6,2,,Overcast,cloudy,"72505394728,KJFK,KLGA,F8726,KNYC,72503014732"
New york,2025-06-17T12:00:00,64.9,64.9,62.3,91.47,0,0,,0,0,12.5,3.7,46,1018,100,1.6,212,0.8,2,,Overcast,cloudy,"72505394728,KJFK,KLGA,F8726,KNYC,72503014732"
New york,2025-06-17T13:00:00,65.5,65.5,62.8,90.87,0,0,,0,0,12.3,4.2,55,1017.5,100,2.4,216,0.8,2,,Overcast,cloudy,"72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
New york,2025-06-17T14:00:00,65.9,65.9,63.4,91.43,0,0,,0,0,11.6,4.2,49,1017.3,100,2.6,193,0.7,2,,Overcast,cloudy,"72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
New york,2025-06-17T15:00:00,66.3,66.3,63.4,90.23,0,0,,0,0,11,4.3,98,1017.1,100,1.9,90,0.3,1,,Overcast,cloudy,"72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
New york,2025-06-17T16:00:00,65.9,65.9,63.7,92.64,0.001,100,rain,0,0,10.5,4.4,108,1017,100,1.9,193,0.7,2,,"Rain, Overcast",rain,"KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
New york,2025-06-17T17:00:00,66.3,66.3,64,92.2,0.001,100,rain,0,0,10.5,5.7,129,1016.3,100,3.5,117,0.4,1,,"Rain, Overcast",rain,"72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
New york,2025-06-17T18:00:00,66.3,66.3,63.7,91.18,0,0,,0,0,10.3,4.9,130,1016.3,100,3.7,134,0.5,1,,Overcast,cloudy,"72505394728,KJFK,KLGA,F8726,KNYC,72503014732"
New york,2025-06-17T19:00:00,65.9,65.9,63.4,91.76,0,0,,0,0,9.8,4.3,32,1015.9,100,4.6,66,0.2,1,,Overcast,cloudy,"72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
New york,2025-06-17T20:00:00,66.5,66.5,63.6,90.55,0,0,,0,0,7.8,6.2,123,1015.7,100,2.8,5,0,0,,Overcast,cloudy,"72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
New york,2025-06-17T21:00:00,66.1,66.1,63.6,91.64,0,0,,0,0,8.1,3.8,75,1015.5,100,2.1,0,0,0,,Overcast,cloudy,"72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
New york,2025-06-17T22:00:00,65.6,65.6,63.3,92.18,0,0,,0,0,10.1,4.4,168,1015.8,100,3.7,0,0,0,,Overcast,cloudy,"72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
New york,2025-06-17T23:00:00,65.8,65.8,62.8,90.2,0,0,,0,0,10.3,6.3,140,1015.5,100,3.7,0,0,0,,Overcast,cloudy,"72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
New york,2025-06-18T00:00:00,64.9,64.9,62.7,92.46,0,0,,0,0,9.6,4.5,140,1015.6,100,1.8,0,0,0,,Overcast,cloudy,"72505394728,KJFK,KLGA,F8726,KNYC,72503014732"
New york,2025-06-18T01:00:00,64.6,64.6,62.8,93.76,0,0,,0,0,8.3,2.9,108,1015.5,100,1,0,0,0,,Overcast,cloudy,"72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
New york,2025-06-18T02:00:00,64.6,64.6,62.8,93.76,0,0,,0,0,7.4,3.8,108,1015,100,0.7,0,0,0,,Overcast,cloudy,"72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
New york,2025-06-18T03:00:00,65,65,63,93.08,0,0,,0,0,10.1,4.2,134,1014.4,100,0.7,0,0,0,,Overcast,cloudy,"72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
New york,2025-06-18T04:00:00,65.5,65.5,64,94.69,0,0,,0,0,10.3,3.1,131,1014.3,100,0.7,0,0,0,,Overcast,cloudy,"72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
New york,2025-06-18T05:00:00,65.5,65.5,63.8,94.12,0.02,100,rain,0,0,11,3,110,1014,100,1.2,0,0,0,,"Rain, Overcast",rain,"72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
New york,2025-06-18T06:00:00,65.9,65.9,64,93.43,0.065,100,rain,0,0,11,2.6,110,1014,100,2.5,14,0.1,0,,"Rain, Overcast",rain,"72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
New york,2025-06-18T07:00:00,65.9,65.9,64,93.43,0,0,,0,0,11,3.8,126,1013.8,100,1.5,43,0.2,0,,Overcast,cloudy,"72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
New york,2025-06-18T08:00:00,66.5,66.5,64.5,93.24,0,0,,0,0,11,7.5,170,1014,100,1.5,155,0.6,2,,Overcast,cloudy,"72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
New york,2025-06-18T09:00:00,66.8,66.8,64.8,93.25,0,0,,0,0,11.6,5.9,235,1014.5,100,2,273,1,3,,Overcast,cloudy,"72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
New york,2025-06-18T10:00:00,69.6,69.6,66.1,88.76,0,0,,0,0,12.3,3.1,116,1014.4,100,3.7,350,1.3,4,,Overcast,cloudy,"72505394728,KLGA,F8726,KNYC,72503014732"
New york,2025-06-18T11:00:00,70.8,70.8,65.6,83.84,0,0,,0,0,12.1,4,92,1014.3,100,4.6,417,1.5,4,,Overcast,cloudy,"72505394728,KJFK,KLGA,F8726,KNYC,72503014732"
New york,2025-06-18T12:00:00,73.1,73.1,66.4,79.73,0,0,,0,0,9.4,5.5,183,1013.9,100,5.7,615,2.2,6,,Overcast,cloudy,"72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
New york,2025-06-18T13:00:00,75.7,75.7,66.9,74.28,0,0,,0,0,8.7,3.4,357,1013.4,88.9,8,751,2.7,8,,Partially cloudy,partly-cloudy-day,"72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
New york,2025-06-18T14:00:00,79.1,79.1,68.1,69.17,0,0,,0,0,8.9,3.3,287,1012.7,62,8.5,743,2.7,7,,Partially cloudy,partly-cloudy-day,"72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
New york,2025-06-18T15:00:00,81.5,84.9,69.5,67.14,0,0,,0,0,9.8,4.1,210,1011.7,44.3,8.8,758,2.7,8,,Partially cloudy,partly-cloudy-day,"72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
New york,2025-06-18T16:00:00,82.3,85.7,69.1,64.33,0,0,,0,0,9.2,6.4,263,1010.9,51.5,9.2,655,2.4,7,,Partially cloudy,partly-cloudy-day,"72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
New york,2025-06-18T17:00:00,83,86.9,69.5,63.84,0,0,,0,0,8.5,4.5,150,1010.7,65.3,9.5,405,1.5,4,,Partially cloudy,partly-cloudy-day,"72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
New york,2025-06-18T18:00:00,79.4,79.4,68.5,69.34,0,0,,0,0,21.9,9.5,190,1011.1,88.9,9.5,196,0.7,2,,Partially cloudy,partly-cloudy-day,"72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
New york,2025-06-18T19:00:00,77.3,77.3,67.6,71.91,0,0,,0,0,8.5,7.8,184,1010.7,54.9,9.9,40,0.1,0,,Partially cloudy,partly-cloudy-day,"72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
New york,2025-06-18T20:00:00,76.1,76.1,67.7,75.34,0,0,,0,0,8.1,4.5,98,1010.9,54.9,9.9,18,0.1,0,,Partially cloudy,partly-cloudy-day,"72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
New york,2025-06-18T21:00:00,74,74,67.3,79.67,0,0,,0,0,6.7,3.9,120,1011.2,88.9,9.9,0,0,0,,Partially cloudy,partly-cloudy-night,"72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
