name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
New york,2025-05-04T18:00:00,63.3,63.3,60.2,89.6,0.048,100,rain,0,0,16.3,5.4,165,1013.4,100,5.1,58,0.2,1,,"Rain, Overcast",rain,"72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
New york,2025-05-04T19:00:00,62.9,62.9,59.6,88.77,0.018,100,rain,0,0,13,7.5,158,1013.7,100,4.2,15,0.1,0,,"Rain, Overcast",rain,"72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
New york,2025-05-04T20:00:00,61.3,61.3,58.5,90.42,0.014,100,rain,0,0,12.5,4.3,117,1014.1,100,4.4,0,0,0,,"Rain, Overcast",rain,"72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
New york,2025-05-04T21:00:00,61.5,61.5,58.8,90.79,0.017,100,rain,0,0,11.4,6.6,103,1014.6,100,4.7,0,0,0,,"Rain, Overcast",rain,"72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
New york,2025-05-04T22:00:00,61,61,58.5,91.53,0.011,100,rain,0,0,11.4,4.1,96,1015.2,100,5.1,0,0,0,,"Rain, Overcast",rain,"72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
New york,2025-05-04T23:00:00,61.3,61.3,58.3,89.7,0,0,,0,0,11,2.1,44,1015.4,100,4.3,0,0,0,,Overcast,cloudy,"72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
New york,2025-05-05T00:00:00,61.3,61.3,58.5,90.42,0,0,,0,0,10.5,3.3,88,1015.7,100,2.8,0,0,0,,Overcast,cloudy,"72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
New york,2025-05-05T01:00:00,61,61,58,90.04,0,0,,0,0,10.3,4.1,91,1016.2,100,1.1,0,0,0,,Overcast,cloudy,"72505394728,KJFK,KLGA,F8726,KNYC,72503014732"
New york,2025-05-05T02:00:00,60.7,60.7,58.3,91.81,0,0,,0,0,10.3,5.8,114,1016,100,1.5,0,0,0,,Overcast,cloudy,"72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
New york,2025-05-05T03:00:00,60,60,57.7,92.17,0,0,,0,0,9.2,6.1,63,1015.9,100,1.2,0,0,0,,Overcast,cloudy,"72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
New york,2025-05-05T04:00:00,59.7,59.7,57.3,91.82,0,0,,0,0,9.2,4.1,52,1016.3,100,1.2,0,0,0,,Overcast,cloudy,"72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
New york,2025-05-05T05:00:00,58.7,58.7,56.1,90.87,0,0,,0,0,10.7,7,49,1016.8,100,1.2,0,0,0,,Overcast,cloudy,"72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
New york,2025-05-05T06:00:00,58.9,58.9,56.3,91.05,0,0,,0,0,12.1,7.4,50,1016.8,100,1.3,8,0,0,,Overcast,cloudy,"72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
New york,2025-05-05T07:00:00,58.4,58.4,55.6,90.45,0,0,,0,0,13.6,11,55,1017.9,100,1.1,32,0.1,0,,Overcast,cloudy,"72505394728,KJFK,KLGA,F8726,KNYC,72503014732"
New york,2025-05-05T08:00:00,58.9,58.9,56.3,91.05,0,0,,0,0,14.5,10.3,53,1018.1,100,1.5,99,0.4,1,,Overcast,cloudy,"72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
New york,2025-05-05T09:00:00,58.7,58.7,56.3,91.61,0,0,,0,0,15.9,9.2,59,1018.8,100,1.7,273,1,3,,Overcast,cloudy,"72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
New york,2025-05-05T10:00:00,59.4,59.4,56,88.56,0,0,,0,0,21.9,10.4,64,1019.6,100,3.2,193,0.7,2,,Overcast,cloudy,"72505394728,KJFK,KLGA,F8726,KNYC,72503014732"
New york,2025-05-05T11:00:00,60.1,60.1,56.3,87.15,0,0,,0,0,17.2,11,52,1019.5,100,2.8,201,0.7,2,,Overcast,cloudy,"72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
New york,2025-05-05T12:00:00,58.8,58.8,56.2,90.8,0.012,100,rain,0,0,20.1,10.7,57,1020,100,1.7,145,0.5,1,,"Rain, Overcast",rain,"72505394728,KJFK,KLGA,F8726,KNYC,72503014732"
New york,2025-05-05T13:00:00,59.7,59.7,57,90.6,0.133,100,rain,0,0,19.9,10.5,55,1019.5,100,1.3,208,0.7,2,,"Rain, Overcast",rain,"72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
New york,2025-05-05T14:00:00,58.9,58.9,55.8,89.32,0.089,100,rain,0,0,19.9,9.2,59,1019.2,100,2.1,192,0.7,2,,"Rain, Overcast",rain,"72505394728,KLGA,F8726,KNYC,72503014732"
New york,2025-05-05T15:00:00,59.2,59.2,56.9,92.01,0.133,100,rain,0,0,16.6,11,59,1018.9,100,1,146,0.5,1,,"Rain, Overcast",rain,"72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
New york,2025-05-05T16:00:00,59.2,59.2,56.4,90.54,0.011,100,rain,0,0,17.4,10.4,61,1018.6,100,2.4,68,0.2,1,,"Rain, Overcast",rain,"72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
New york,2025-05-05T17:00:00,58.7,58.7,55.8,90.05,0.104,100,rain,0,0,17.7,7.6,56,1018.7,100,0.9,46,0.2,0,,"Rain, Overcast",rain,"72505394728,KJFK,KLGA,F8726,KNYC,72503014732"
New york,2025-05-05T18:00:00,59.2,59.2,56.4,90.54,0.162,100,rain,0,0,17.4,12.1,69,1018.4,100,1.5,23,0.1,0,,"Rain, Overcast",rain,"72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
New york,2025-05-05T19:00:00,60.7,60.7,58,90.77,0.079,100,rain,0,0,22.6,10.6,104,1018.6,100,2.3,12,0,0,,"Rain, Overcast",rain,"72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
New york,2025-05-05T20:00:00,60.8,60.8,58.3,91.53,0,0,,0,0,22.6,9.7,120,1018.9,100,1.2,0,0,0,,Overcast,cloudy,"72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
New york,2025-05-05T21:00:00,61,61,57.7,88.84,0.039,100,rain,0,0,15.4,9,127,1019.4,100,2.4,0,0,0,,"Rain, Overcast",rain,"72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
New york,2025-05-05T22:00:00,61.3,61.3,58.5,90.42,0.005,100,rain,0,0,15.7,10.3,122,1019.7,100,4.1,0,0,0,,"Rain, Overcast",rain,"72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
New york,2025-05-05T23:00:00,59.6,59.6,56.7,90.02,0.021,100,rain,0,0,24.2,8.3,70,1020,98.6,5,0,0,0,,"Rain, Overcast",rain,"72505394728,KJFK,KLGA,F8726,KNYC,72503014732"
New york,2025-05-06T00:00:00,58,58,55.5,91.38,0.027,100,rain,0,0,24.2,10.1,57,1019.7,100,5.7,0,0,0,,"Rain, Overcast",rain,"72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
New york,2025-05-06T01:00:00,56.9,56.9,54.9,93.02,0.052,100,rain,0,0,15.7,6.6,53,1019.6,100,3.5,0,0,0,,"Rain, Overcast",rain,"72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
New york,2025-05-06T02:00:00,57.7,57.7,55.1,91.18,0.139,100,rain,0,0,15.2,4.7,44,1019,100,2.7,0,0,0,,"Rain, Overcast",rain,"72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
New york,2025-05-06T03:00:00,57.5,57.5,54.9,90.78,0.003,100,rain,0,0,13.9,6.4,66,1019.1,100,1.6,0,0,0,,"Rain, Overcast",rain,"72505394728,KJFK,KLGA,F8726,KNYC,72503014732"
New york,2025-05-06T04:00:00,57.7,57.7,55.7,93.21,0.005,100,rain,0,0,12.5,5.1,92,1019.1,100,1,0,0,0,,"Rain, Overcast",rain,"72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
New york,2025-05-06T05:00:00,59.9,59.9,57.7,92.39,0.002,100,rain,0,0,13,5.3,112,1019,100,0.7,0,0,0,,"Rain, Overcast",rain,"72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
New york,2025-05-06T06:00:00,59.9,59.9,57.1,90.19,0.007,100,rain,0,0,13.4,7.4,107,1018.5,100,1.7,4,0,0,,"Rain, Overcast",rain,"72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
New york,2025-05-06T07:00:00,61.3,61.3,59,92.02,0,0,,0,0,15.2,4.8,130,1019.1,100,1.9,29,0.1,0,,Overcast,cloudy,"72505394728,KLGA,F8726,KNYC"
New york,2025-05-06T08:00:00,61.9,61.9,59,90.31,0,0,,0,0,17.7,8,136,1018.6,100,1.1,107,0.4,1,,Overcast,cloudy,"72505394728,KJFK,KLGA,F8726,KNYC,72503014732"
New york,2025-05-06T09:00:00,61,61,58.8,92.42,0,0,,0,0,18.3,8.3,134,1018.5,100,0.7,89,0.3,1,,Overcast,cloudy,"72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
New york,2025-05-06T10:00:00,61.7,61.7,58.5,89.2,0.084,100,rain,0,0,19.2,9,120,1018.4,100,4.5,122,0.4,1,,"Rain, Overcast",rain,"72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
New york,2025-05-06T11:00:00,62.1,62.1,59.4,91.02,0.002,100,rain,0,0,20.4,7.6,106,1018.2,100,4.1,182,0.7,2,,"Rain, Overcast",rain,"72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
New york,2025-05-06T12:00:00,61.4,61.4,58.5,90.19,0.01,100,rain,0,0,23,8.1,144,1018.2,98.6,4.7,134,0.5,1,,"Rain, Overcast",rain,"72505394728,KJFK,KLGA,F8726,KNYC,72503014732"
New york,2025-05-06T13:00:00,63.1,63.1,59.8,89.04,0.002,100,rain,0,0,23.9,8.1,120,1016.8,96.1,6.7,240,0.9,2,,"Rain, Overcast",rain,"72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
New york,2025-05-06T14:00:00,64.2,64.2,58.9,82.96,0,0,,0,0,20.8,11.3,107,1016.8,100,9.2,233,0.8,2,,Overcast,cloudy,"72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
New york,2025-05-06T15:00:00,64.1,64.1,58.1,80.98,0,0,,0,0,27.5,9.9,147,1015.7,100,9.5,433,1.6,4,,Overcast,cloudy,"72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
New york,2025-05-06T16:00:00,63.3,63.3,58.1,83.22,0,0,,0,0,23,14.6,150,1014.7,100,8.4,140,0.5,1,,Overcast,cloudy,"72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
New york,2025-05-06T17:00:00,61.9,61.9,58.5,88.66,0,0,,0,0,31.1,15.7,133,1014.1,100,1.7,150,0.5,2,,Overcast,cloudy,"72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
New york,2025-05-06T18:00:00,59.9,59.9,56.7,89.08,0,0,,0,0,29.8,17.2,140,1013.7,100,1.5,51,0.2,1,,Overcast,cloudy,"72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
New york,2025-05-06T19:00:00,59.7,59.7,56.9,90.68,0,0,,0,0,21.5,10.8,157,1013.6,100,1.2,17,0.1,0,,Overcast,cloudy,"72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
New york,2025-05-06T20:00:00,59.3,59.3,56.5,90.67,0,0,,0,0,17.4,9,174,1013.8,100,1.2,0,0,0,,Overcast,cloudy,"72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
New york,2025-05-06T21:00:00,59.7,59.7,56.9,90.34,0,0,,0,0,21.9,5.4,236,1014.8,95.2,3.7,0,0,0,,Overcast,cloudy,"72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
New york,2025-05-06T22:00:00,59.1,59.1,55.6,88.3,0,0,,0,0,13,2.5,0,1015,88.9,6.7,0,0,0,,Partially cloudy,partly-cloudy-night,"72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
New york,2025-05-06T23:00:00,60.1,60.1,53.6,79.12,0,0,,0,0,12.1,5.5,185,1015,30.9,9.2,0,0,0,,Partially cloudy,partly-cloudy-night,"72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
New york,2025-05-07T00:00:00,59.6,59.6,52.1,76.2,0,0,,0,0,11,3.1,302,1015.2,47.4,9.2,0,0,0,,Partially cloudy,partly-cloudy-night,"72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
New york,2025-05-07T01:00:00,58.8,58.8,51.1,75.64,0,0,,0,0,10.5,0.6,39,1015,43.1,9.3,0,0,0,,Partially cloudy,partly-cloudy-night,"72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
New york,2025-05-07T02:00:00,57.8,57.8,52.3,81.74,0,0,,0,0,11.4,3.6,131,1014.6,64.9,9.9,0,0,0,,Partially cloudy,partly-cloudy-night,"72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
New york,2025-05-07T03:00:00,58.4,58.4,51.5,77.83,0,0,,0,0,10.5,2.6,133,1014.3,93.1,9.9,0,0,0,,Overcast,cloudy,"72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
New york,2025-05-07T04:00:00,58.2,58.2,51.5,78.6,0,0,,0,0,10.5,4.2,136,1014.4,88.9,9.9,0,0,0,,Partially cloudy,partly-cloudy-night,"72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
New york,2025-05-07T05:00:00,58,58,51.8,79.73,0.005,100,rain,0,0,11.4,4,245,1014.6,97.9,9.2,0,0,0,,"Rain, Overcast",rain,"72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
New york,2025-05-07T06:00:00,57.1,57.1,51,80.06,0.005,100,rain,0,0,11.6,7.2,206,1014.5,39,9.9,14,0.1,0,,"Rain, Partially cloudy",rain,"72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
New york,2025-05-07T07:00:00,58.5,58.5,51.3,77.12,0,0,,0,0,11.2,6.3,208,1014.8,81.5,9.9,132,0.5,1,,Partially cloudy,partly-cloudy-day,"72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
New york,2025-05-07T08:00:00,60.5,60.5,49.9,67.94,0,0,,0,0,10.7,6,190,1015.6,65.3,9.9,212,0.8,2,,Partially cloudy,partly-cloudy-day,"72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
New york,2025-05-07T09:00:00,62.6,62.6,49.1,61.44,0,0,,0,0,11.9,6.1,249,1016,57.9,9.9,515,1.9,5,,Partially cloudy,partly-cloudy-day,"72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
New york,2025-05-07T10:00:00,65.2,65.2,49,55.59,0,0,,0,0,13.6,7.9,209,1015.9,47.4,9.9,666,2.4,7,,Partially cloudy,partly-cloudy-day,"72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
New york,2025-05-07T11:00:00,66.8,66.8,49.1,53,0,0,,0,0,16.1,3.6,277,1015.5,30.9,9.9,709,2.6,7,,Partially cloudy,partly-cloudy-day,"72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
New york,2025-05-07T12:00:00,69.3,69.3,48.5,47.45,0,0,,0,0,17,7.6,203,1015.6,47.4,9.9,540,1.9,5,,Partially cloudy,partly-cloudy-day,"72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
New york,2025-05-07T13:00:00,71.1,71.1,48,43.87,0,0,,0,0,18.3,6.1,273,1015.3,30.9,9.9,824,3,8,,Partially cloudy,partly-cloudy-day,"72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
New york,2025-05-07T14:00:00,72,72,47,40.98,0,0,,0,0,17.2,9,214,1014.5,50,9.9,754,2.7,8,,Partially cloudy,partly-cloudy-day,"72505394728,KJFK,KLGA,F8726,KNYC,72503014732"
New york,2025-05-07T15:00:00,73.7,73.7,47.3,39.17,0,0,,0,0,18.3,10.6,211,1014.2,66.6,9.9,800,2.9,8,,Partially cloudy,partly-cloudy-day,"72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
New york,2025-05-07T16:00:00,73.5,73.5,48.5,41.25,0,0,,0,0,20.8,10.1,173,1013.3,47.4,9.9,538,1.9,5,,Partially cloudy,partly-cloudy-day,"72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
New york,2025-05-07T17:00:00,70.3,70.3,47.6,44.47,0,0,,0,0,14.3,11.7,183,1013.6,93.1,9.9,57,0.2,1,,Overcast,cloudy,"72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
New york,2025-05-07T18:00:00,68.3,68.3,48.7,49.48,0,0,,0,0,13.6,7.7,232,1014.1,93.1,9.9,31,0.1,0,,Overcast,cloudy,"72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
New york,2025-05-07T19:00:00,69.5,69.5,48.5,47.18,0,0,,0,0,13.4,4.9,245,1014.3,93.1,9.9,53,0.2,1,,Overcast,cloudy,"72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
New york,2025-05-07T20:00:00,69,69,47.8,46.81,0,0,,0,0,13,2.4,286,1014.4,74,9.9,2,0,0,,Partially cloudy,partly-cloudy-night,"72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
New york,2025-05-07T21:00:00,66.7,66.7,49.5,53.86,0,0,,0,0,12.5,0,0,1014.4,65.3,9.9,0,0,0,,Partially cloudy,partly-cloudy-night,"72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
New york,2025-05-07T22:00:00,65.3,65.3,50,57.68,0,0,,0,0,12.5,0.6,312,1015.3,38.3,9.9,0,0,0,,Partially cloudy,partly-cloudy-night,"72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
New york,2025-05-07T23:00:00,65,65,50.5,59.33,0,0,,0,0,12.8,2.3,121,1015.4,54.9,9.9,0,0,0,,Partially cloudy,partly-cloudy-night,"72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
New york,2025-05-08T00:00:00,64.6,64.6,51,61.49,0,0,,0,0,12.8,1.4,64,1015.6,74,9.9,0,0,0,,Partially cloudy,partly-cloudy-night,"72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
New york,2025-05-08T01:00:00,63.6,63.6,50.7,62.86,0,0,,0,0,12.3,0.6,309,1015.4,54.9,9.9,0,0,0,,Partially cloudy,partly-cloudy-night,"72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
New york,2025-05-08T02:00:00,63,63,50.8,64.52,0,0,,0,0,11.6,2.7,267,1015.1,54.9,9.9,0,0,0,,Partially cloudy,partly-cloudy-night,"72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
New york,2025-05-08T03:00:00,64.5,64.5,50.8,61.16,0,0,,0,0,9.2,5.1,226,1015.2,93.1,9.9,0,0,0,,Overcast,cloudy,"72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
New york,2025-05-08T04:00:00,63.1,63.1,49.6,61.38,0,0,,0,0,8.9,4.4,276,1015.4,47.4,9.9,0,0,0,,Partially cloudy,partly-cloudy-night,"72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
New york,2025-05-08T05:00:00,61.1,61.1,51.5,70.69,0,0,,0,0,8.3,3.8,3,1015.3,54.9,9.9,0,0,0,,Partially cloudy,partly-cloudy-night,"72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
New york,2025-05-08T06:00:00,59.9,59.9,51.1,72.67,0,0,,0,0,7.4,4.3,5,1015.3,54.9,9.9,18,0.1,0,,Partially cloudy,partly-cloudy-day,"72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
New york,2025-05-08T07:00:00,61.5,61.5,52.4,72.12,0,0,,0,0,6.9,2.5,20,1015.6,54.9,9.9,124,0.4,1,,Partially cloudy,partly-cloudy-day,"72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
New york,2025-05-08T08:00:00,64.2,64.2,52.8,66.54,0,0,,0,0,6,1.1,357,1016,54.9,9.9,366,1.3,4,,Partially cloudy,partly-cloudy-day,"72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
New york,2025-05-08T09:00:00,68.1,68.1,53.1,58.67,0,0,,0,0,4.9,3.4,19,1016.7,51.5,9.9,543,2,5,,Partially cloudy,partly-cloudy-day,"72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
New york,2025-05-08T10:00:00,70.4,70.4,53.6,55.11,0,0,,0,0,4.3,5.4,86,1016.7,49.8,9.9,646,2.3,6,,Partially cloudy,partly-cloudy-day,"72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
New york,2025-05-08T11:00:00,71.2,71.2,53.1,52.7,0,0,,0,0,4.5,7.5,92,1016.5,93.1,9.9,450,1.6,5,,Overcast,cloudy,"72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
New york,2025-05-08T12:00:00,73.9,73.9,53.6,49.24,0,0,,0,0,10.1,7.5,96,1016.2,93.1,9.9,823,3,8,,Overcast,cloudy,"72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
New york,2025-05-08T13:00:00,75.4,75.4,52.4,44.78,0,0,,0,0,11,8.6,87,1015.5,81.5,9.9,982,3.5,10,,Partially cloudy,partly-cloudy-day,"72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
New york,2025-05-08T14:00:00,75.6,75.6,52.8,45.06,0,0,,0,0,10.5,7.1,80,1014.8,81.5,9.9,898,3.2,9,,Partially cloudy,partly-cloudy-day,"72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
New york,2025-05-08T15:00:00,73.4,73.4,52.3,47.48,0,0,,0,0,16.1,9.4,169,1014.5,81.5,9.9,800,2.9,8,,Partially cloudy,partly-cloudy-day,"72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
New york,2025-05-08T16:00:00,74.2,74.2,49.6,41.86,0,0,,0,0,21.9,12.2,166,1014.1,62.2,9.9,586,2.1,6,,Partially cloudy,partly-cloudy-day,"72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
New york,2025-05-08T17:00:00,72,72,49.3,44.74,0,0,,0,0,10.7,15.4,176,1014.2,57.9,9.9,252,0.9,3,,Partially cloudy,partly-cloudy-day,"72505394728,KJFK,KLGA,74486094789,F8726,KNYC,72503014732"
